risk_weight,date,category_name,elasticity_used,forecast_wholesale_cost_yuan_per_kg,loss_rate,markup_rate,price_yuan_per_kg,replenishment_kg,expected_demand_kg,expected_sales_kg,expected_unsold_or_loss_kg,expected_profit_yuan,expected_goodwill_cost_yuan,expected_service_adjusted_profit_yuan,worst10pct_weekly_operating_profit_contribution_yuan,worst10pct_weekly_service_adjusted_profit_contribution_yuan,stockout_probability
0.0,2023-07-01,水生根茎类,-1.687549059686957,11.63634599736587,0.16044405867807918,0.6424801904763027,19.112467790201656,13.048606725992661,17.632255419770562,9.858246466168417,3.190360259824244,35.61239979046152,4.87887363132123,30.733526159140293,13.858959475452666,4.157917785591175,0.705
0.0,2023-07-01,花叶类,-0.1807702186619803,3.4094543887644395,0.10515846815059535,0.8875315077145908,6.435452582908671,164.65551077316704,195.46501547276273,136.36656748035975,28.28894329280729,306.2197156473187,18.460956004114866,287.7587596432039,118.7116343631953,71.75961344553288,0.5766666666666667
0.0,2023-07-01,花菜类,-0.8612302190777861,8.667767329028976,0.09393519558730581,0.7462753311206792,15.13630826257708,13.718848792045113,16.897951288070765,11.016395370806942,2.7024534212381717,47.50177353426717,3.6011804019468636,43.9005931323203,36.69958268882826,30.007666103834826,0.61
0.0,2023-07-01,茄类,-0.2457577872302637,4.663033742130233,0.0626943690165927,0.8645896414902519,8.69464441349556,27.86406308645713,33.50467924218639,22.62948197576333,5.234581110693799,63.94609557303067,4.443843685834701,59.50225188719596,50.60451886560268,40.366595787776724,0.56
0.0,2023-07-01,辣椒类,-0.2457577872302637,3.3617846267089377,0.08801268510673867,1.0106835041385884,6.759484893390363,100.98743417134065,135.2160321649459,82.9313983263865,18.056035844954152,209.72189017511138,20.081376998402646,189.64051317670874,142.6007921075867,71.37204811421273,0.5383333333333333
0.0,2023-07-01,食用菌,-0.24565066617339673,3.6508731710738345,0.01728908722298333,0.6917596136004752,6.1763997852002115,50.205624498528124,71.08570535904792,44.555421205341965,5.650203293186159,88.05904113370906,7.262727702524302,80.79631343118476,66.99608968827971,43.106442852438654,0.59
0.0,2023-07-02,水生根茎类,-1.687549059686957,12.692861977159017,0.16044405867807918,0.6547429038439373,21.00342328617441,10.221547619312501,13.811556734246679,7.753759327521863,2.4677882917906384,30.49733140447278,4.014791929948246,26.482539474524536,9.746073999231394,2.6854532499585577,0.7083333333333334
0.0,2023-07-02,花叶类,-0.1807702186619803,3.429704837934961,0.10515846815059535,1.0038232153231958,6.872522175960354,125.17865655793902,141.4256612571825,101.88173493403862,23.296921623900403,267.70357345324874,13.706315689382052,253.9972577638667,95.060890448945,20.324954961844018,0.535
0.0,2023-07-02,花菜类,-0.8612302190777861,8.10130307136302,0.09393519558730581,0.9001585019054693,15.393759907563334,13.763021487478262,15.410012365605423,10.823841256573672,2.93918023090459,54.87120216655011,3.1702173131595455,51.700984853390565,32.43592126709343,25.273665797142723,0.555
0.0,2023-07-02,茄类,-0.2457577872302637,4.278742953266549,0.0626943690165927,0.922435270127703,8.225606365169982,24.510228087524236,27.383407956273242,19.460390788943112,5.049837298581124,52.9108790843245,3.253594154390208,49.657284929934285,32.29911877736858,26.523811100735966,0.5383333333333333
0.0,2023-07-02,辣椒类,-0.2457577872302637,3.152778471257758,0.08801268510673867,1.2771813427854861,7.179448312683912,79.2746540659399,91.50144666594105,62.95011730875783,16.324536757182067,193.49893122510272,12.516324013298142,180.9826072118046,119.12034169974558,35.11528649689568,0.4716666666666667
0.0,2023-07-02,食用菌,-0.24565066617339673,3.6865181529574436,0.01728908722298333,0.7089958035488539,6.300244053110943,37.99071228778595,47.7220695688709,33.18588346015404,4.8048288276319155,67.40788442984027,3.7873455854556792,63.6205388443846,27.32809934232015,10.555235779083546,0.5783333333333334
0.0,2023-07-03,水生根茎类,-1.687549059686957,12.488228300394278,0.16044405867807918,0.6547429040807787,20.664807164618196,8.10987918492257,11.003566093584585,6.129980736952785,1.979898447969786,23.29476226417753,3.1563924505053302,20.1383698136722,-0.44059401406405124,-4.357705889981328,0.71
0.0,2023-07-03,花叶类,-0.1807702186619803,3.4625909814770783,0.10515846815059535,1.003823216678455,6.9384201985452085,93.66822335841381,108.83406735272406,76.23908287636225,17.429140482051565,204.57509570394657,10.80138480174772,193.77371090219884,63.969653337762125,25.283845660033375,0.53
0.0,2023-07-03,花菜类,-0.8612302190777861,7.888184121457934,0.09393519558730581,0.8297300275174082,14.43324734961761,11.152113228241616,12.909275490108955,8.873478374112638,2.2786348541289776,40.2137661004341,2.4868244329246854,37.726941667509415,18.12467701572198,14.38064038206674,0.575
0.0,2023-07-03,茄类,-0.2457577872302637,4.085629553561803,0.0626943690165927,0.9224352703837227,7.854358355489312,20.552882970481555,23.21562571602886,16.36478149135414,4.188101479127415,43.2211090242756,2.6134295198282653,40.607679504447326,21.830652822995813,17.74188203030004,0.5383333333333333
0.0,2023-07-03,辣椒类,-0.2457577872302637,3.2253365683251523,0.08801268510673867,1.3257718266968714,7.501396922225808,79.0180253059981,87.96207192473135,62.582997626370734,16.43502767962736,209.69044781959855,12.294385169336286,197.39606265026225,88.54660669643552,24.037063257836717,0.455
0.0,2023-07-03,食用菌,-0.24565066617339673,3.4710321234237886,0.01728908722298333,0.7089958036055133,5.9319793331111885,38.79084215032513,49.642297571287614,34.22774022081196,4.563101929513174,64.88172682915365,3.8595078466224426,61.02221898253122,37.86105374485744,25.7430584533245,0.5866666666666667
0.0,2023-07-04,水生根茎类,-1.687549059686957,12.841594440759689,0.16044405867807918,0.6547429039226883,21.24953727590014,9.155551729430002,12.329632412807593,6.903683808071395,2.251867921358607,25.626373390667144,3.4809416496763363,22.145431740990805,-5.690407271869668,-10.878515903672106,0.715
0.0,2023-07-04,花叶类,-0.1807702186619803,3.424566160049791,0.10515846815059535,1.0038232152159627,6.8622251735507565,128.19359758356273,144.15324661715465,104.15012470605173,24.043472877511007,278.18741008612784,14.0543913818666,264.13301870426125,104.51700121077569,33.17903712335781,0.5266666666666666
0.0,2023-07-04,花菜类,-0.8612302190777861,7.77033855231554,0.09393519558730581,0.8937112197295702,14.714777297617164,14.121261055743785,16.196131724030884,11.15370960370176,2.9675514520420254,54.6610531752802,3.299747079468754,51.36130609581144,16.198574370612306,10.582308823775582,0.5566666666666666
