level,source,target,seasonal_index_corr,active_jaccard,sales_corr_春季,sales_ci_lower_春季,sales_ci_upper_春季,sales_p_春季,sales_corr_夏季,sales_ci_lower_夏季,sales_ci_upper_夏季,sales_p_夏季,sales_corr_秋季,sales_ci_lower_秋季,sales_ci_upper_秋季,sales_p_秋季,sales_corr_冬季,sales_ci_lower_冬季,sales_ci_upper_冬季,sales_p_冬季,sales_corr_全年,sales_ci_lower_全年,sales_ci_upper_全年,sales_p_全年,share_corr_春季,share_ci_lower_春季,share_ci_upper_春季,share_p_春季,share_corr_夏季,share_ci_lower_夏季,share_ci_upper_夏季,share_p_夏季,share_corr_秋季,share_ci_lower_秋季,share_ci_upper_秋季,share_p_秋季,share_corr_冬季,share_ci_lower_冬季,share_ci_upper_冬季,share_p_冬季,share_corr_全年,share_ci_lower_全年,share_ci_upper_全年,share_p_全年,sales_q_春季,share_q_春季,sales_q_夏季,share_q_夏季,sales_q_秋季,share_q_秋季,sales_q_冬季,share_q_冬季,sales_q_全年,share_q_全年,strength_label
within_花叶类,102900005115168,102900005115199,-0.05735934688,0.04347826087,-0.01016519172,,,0.8760335466,0,,,1,-0.09983097028,,,0.1574813596,-0.08380008065,,,0.1697512618,-0.04601296036,,,0.1692607514,-0.2528445652,,,7.998599542e-05,0,,,1,0,,,1,-0.05832266492,,,0.3461252538,-0.05630407128,,,0.09432749762,1,0.0002385381165,1,1,0.3334899379,1,0.3463750444,0.473076957,0.2824748964,0.1112722266,retained
within_花叶类,102900005115168,102900005115748,0.02935507929,0.05847953216,0.1258362991,,,0.07581473947,0,,,1,-0.2499241236,,,0.000505951174,-0.03113880584,,,0.6104631332,0.08181311871,,,0.01744122067,-0.04548312552,,,0.5224796196,0,,,1,0,,,1,-0.1070911243,,,0.08301714063,0.002072558929,,,0.9523437227,0.2644334166,0.6429114337,1,1,0.003923067564,1,0.8516911256,0.1454062168,0.044066838,0.9580463798,retained
within_花叶类,102900005115168,102900005115762,0.130536279,0.082616179,-0.07741115293,,,0.2006180707,0.06526249344,,,0.3787675401,-0.1520388465,,,0.02614470363,-0.05589757717,,,0.3602204388,-0.04195966091,,,0.197966048,-0.1009409887,,,0.09480829498,0.103360839,,,0.1626414962,-0.07997149942,,,0.2474334089,-0.1759041451,,,0.004217175144,-0.0356768064,,,0.276314676,0.4908325613,0.1480507534,0.8153096915,0.2638327872,0.08626468498,0.3260299035,0.594009255,0.01007325248,0.3149957006,0.3067458077,retained
within_花叶类,102900005115168,102900005115779,-0.4054195812,0.1289855072,-0.09680438678,,,0.1092062651,-0.0101535374,,,0.8911934617,-0.04741945161,,,0.4901865004,-0.1292173832,,,0.03381147984,-0.07826975945,,,0.01621533231,-0.04144953085,,,0.4936430603,-0.1103395801,,,0.1359416186,0.01114042302,,,0.8721976129,0.09216095459,,,0.1360522323,-0.05580601621,,,0.08844835304,0.3320661091,0.6139323933,1,0.2248222339,0.7165510146,0.9428152213,0.1061743666,0.2213731238,0.0415376238,0.104889341,retained
within_花叶类,102900005115168,102900005115786,0.1225249307,0.08585858586,-0.008259997674,,,0.8915406743,0.05697497706,,,0.4423661874,-0.04204834897,,,0.5406817879,-0.2065205352,,,0.000638713881,-0.04628343476,,,0.1555605864,0.174019158,,,0.003794542062,0.1308598111,,,0.07662827406,-0.09364558134,,,0.1753602391,-0.2073878845,,,0.0007140870903,-0.01114453596,,,0.7338831871,1,0.008378747862,0.8909193146,0.1363482793,0.7574805313,0.2423072255,0.004127074308,0.002039092881,0.2637973937,0.7587223103,retained
within_花叶类,102900005115168,102900005115793,-0.2377504009,0.09615384615,0.053139883,,,0.4737329362,-0.01753713098,,,0.8132136603,0.0377546289,,,0.5828244815,0.1116459247,,,0.07120767425,0.03351771186,,,0.3307641223,0.2217160088,,,0.002488436589,0.0946072072,,,0.2014482657,0.03608354944,,,0.6022274568,0.2044032877,,,0.001027997745,0.01839372807,,,0.5958057103,0.7886804816,0.005668574195,1,0.3197792943,0.8018601857,0.6937660302,0.1871638478,0.002804388976,0.4676160382,0.6249450115,retained
within_花叶类,102900005115168,102900005115823,-0.4016312127,0.1285714286,-0.1087581152,,,0.07175348575,-0.03131759683,,,0.6730096285,-0.05805773223,,,0.3980828327,-0.1470672436,,,0.0155840184,-0.1054294334,,,0.00118567035,-0.1523694074,,,0.01140491232,-0.02528159636,,,0.7333643171,0.02605421737,,,0.7067124152,-0.02791844113,,,0.6522113539,-0.01644690858,,,0.6158559924,0.2562231476,0.02243151536,1,0.9856416421,0.6319173156,0.7950514671,0.05560598424,0.7951899758,0.004434715076,0.6453044079,retained
within_花叶类,102900005115168,102900005115854,0.09543018292,0.1136363636,0.1659780123,,,0.02433909354,0,,,1,0.3425136818,0.07189584629,0.6243567824,5.671995545e-07,-0.1815396886,,,0.01473028277,0.07557777375,,,0.03838925452,0.06626079964,,,0.3715024264,0,,,1,0.392046902,0,0.5361945033,8.631383642e-09,-0.249977474,,,0.0007919114436,0.06722082552,,,0.06650575524,0.1277802411,0.4853848942,1,1,1.261454193e-05,2.934379329e-08,0.05302901799,0.00224226611,0.08392355695,0.08047755256,retained
within_花叶类,102900005115168,102900005115878,-0.008255429932,0.1100196464,0.006975535423,,,0.9124387408,0,,,1,-0.01434657292,,,0.8347185003,0.09986064293,,,0.1015552466,0.03018162697,,,0.360759235,-0.166538636,,,0.008198438696,0,,,1,-0.05347486224,,,0.4396963827,0.4391458587,0.268059731,0.6001039933,7.971336272e-14,0.081138683,,,0.01440626632,1,0.01669500244,1,1,0.9760977358,0.5336957376,0.2397369757,7.439913854e-13,0.4975300071,0.01878592038,retained
within_花叶类,102900005115168,102900005115885,-0.2430085645,0.03804347826,0.02404828766,,,0.7120538947,0,,,1,-0.01313922897,,,0.8484528532,0.007957257086,,,0.8964505104,-0.01199162006,,,0.7185028488,-0.2207864387,,,0.0006021860457,0,,,1,0.1492606489,,,0.03020340515,-0.2613047829,,,1.768520801e-05,-0.1289148348,,,0.0001090088273,0.9280532168,0.001530904247,1,1,0.9836003174,0.04938366973,1,6.843258993e-05,0.8051705076,0.0001719575867,retained
